trial_id,loss,valid_loss,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,experiment_tag,config.rnn_class,config.hidden_dim,config.seq_len,config.batch_size,config.epochs,config.lr,config.gamma
eb291_00010,1.1109157800674438,0.8269056677818298,0.06810402870178223,True,,,8,c81f2e51aba8426196c87cf3792ef76e,2021-12-17_10-07-21,1639735641,25.401984930038452,7286,Jasons-MacBook-Pro.local,127.0.0.1,25.401984930038452,0,8,"10_batch_size=64,epochs=100,gamma=0.65787,hidden_dim=64,lr=0.0075325,rnn_class=rnn,seq_len=2",rnn,64,2,64,100,0.007532514535202615,0.6578712184386091
eb291_00011,0.9644240736961365,0.8143381476402283,0.06969976425170898,True,,,20,2faa32a00868475fbb99a0d6b40bb5cb,2021-12-17_10-07-30,1639735650,26.0716290473938,7287,Jasons-MacBook-Pro.local,127.0.0.1,26.0716290473938,0,20,"11_batch_size=64,epochs=100,gamma=0.91289,hidden_dim=64,lr=0.0014761,rnn_class=lstm,seq_len=4",lstm,64,4,64,100,0.0014760752208306533,0.9128936300717393
eb291_00012,1.0598523616790771,0.8444591760635376,0.08955907821655273,True,,,8,26cdab378194437dbbd5da5c123a13ac,2021-12-17_10-07-40,1639735660,22.65330481529236,7284,Jasons-MacBook-Pro.local,127.0.0.1,22.65330481529236,0,8,"12_batch_size=64,epochs=100,gamma=0.61852,hidden_dim=64,lr=0.077019,rnn_class=gru,seq_len=2",gru,64,2,64,100,0.07701900496424019,0.6185182157860662
eb291_00013,0.8690438270568848,0.8182759881019592,0.11646008491516113,True,,,25,67d027460ca44b2283deacc331f63f5e,2021-12-17_10-07-51,1639735671,25.43756413459778,7288,Jasons-MacBook-Pro.local,127.0.0.1,25.43756413459778,0,25,"13_batch_size=64,epochs=100,gamma=0.57253,hidden_dim=16,lr=0.0032216,rnn_class=lstm,seq_len=4",lstm,16,4,64,100,0.0032215795342505527,0.5725290405858235
eb291_00014,0.8989616632461548,0.8747084736824036,0.09575986862182617,True,,,20,acd039a06e6e4eea9792fa8ddba38a22,2021-12-17_10-07-52,1639735672,23.46765971183777,7289,Jasons-MacBook-Pro.local,127.0.0.1,23.46765971183777,0,20,"14_batch_size=64,epochs=100,gamma=0.52964,hidden_dim=4,lr=0.0015794,rnn_class=lstm,seq_len=2",lstm,4,2,64,100,0.001579442315245253,0.5296426758444227
eb291_00015,1.1281342506408691,0.8621450662612915,0.08127427101135254,True,,,85,324269d9f1a143ddab5899cb651ca32d,2021-12-17_10-08-08,1639735688,33.27388334274292,7285,Jasons-MacBook-Pro.local,127.0.0.1,33.27388334274292,0,85,"15_batch_size=64,epochs=100,gamma=0.87723,hidden_dim=4,lr=0.00062775,rnn_class=gru,seq_len=2",gru,4,2,64,100,0.0006277533900688108,0.8772272952702698
eb291_00016,0.749157190322876,0.8256997466087341,0.05724787712097168,True,,,9,90e3826d0cd749ab9e5f32f0b78bf0af,2021-12-17_10-08-07,1639735687,17.988774061203003,8660,Jasons-MacBook-Pro.local,127.0.0.1,17.988774061203003,0,9,"16_batch_size=64,epochs=100,gamma=0.79561,hidden_dim=4,lr=0.010283,rnn_class=gru,seq_len=4",gru,4,4,64,100,0.010283164029802644,0.7956115665052446
eb291_00017,1.0020382404327393,0.7606986165046692,0.06499004364013672,True,,,5,498f04d6a08a4f658276c523816a53fc,2021-12-17_10-08-20,1639735700,20.57710289955139,8825,Jasons-MacBook-Pro.local,127.0.0.1,20.57710289955139,0,5,"17_batch_size=64,epochs=100,gamma=0.55478,hidden_dim=64,lr=0.0058721,rnn_class=gru,seq_len=2",gru,64,2,64,100,0.005872118294060348,0.5547834528309403
eb291_00018,1.1196935176849365,0.8075827360153198,0.05626511573791504,True,,,5,8d67e16f41684b88bb2084c5ee36887b,2021-12-17_10-08-20,1639735700,20.203979015350342,8833,Jasons-MacBook-Pro.local,127.0.0.1,20.203979015350342,0,5,"18_batch_size=64,epochs=100,gamma=0.74041,hidden_dim=64,lr=0.0061866,rnn_class=lstm,seq_len=4",lstm,64,4,64,100,0.0061866396770662085,0.7404087945681964
eb291_00019,0.9404729008674622,0.8241301774978638,0.03962588310241699,True,,,18,472b1ebc14d247af94fdcec72b75de2c,2021-12-17_10-08-30,1639735710,13.168280124664307,9006,Jasons-MacBook-Pro.local,127.0.0.1,13.168280124664307,0,18,"19_batch_size=64,epochs=100,gamma=0.52522,hidden_dim=4,lr=0.00017663,rnn_class=gru,seq_len=2",gru,4,2,64,100,0.0001766268657255112,0.5252220620345608
